0.88,0.75,0.81
0.88,0.72,0.79
0.96,0.56,0.71
0.78,0.78,0.78
0.77,0.77,0.77
0.62,0.94,0.75
0.87,0.69,0.77
0.80,0.49,0.60
0.59,0.62,0.60
0.83,0.64,0.72
0.71,0.48,0.57
0.66,0.51,0.57
0.83,0.69,0.75
0.78,0.55,0.64
0.65,0.50,0.56
0.85,0.69,0.76
0.77,0.52,0.62
0.59,0.47,0.52
0.81,0.73,0.77
0.74,0.51,0.60
0.46,0.53,0.50
0.88,0.75,0.81
0.82,0.54,0.65
0.57,0.64,0.61
0.88,0.74,0.80
0.82,0.60,0.69
0.53,0.48,0.51
0.81,0.74,0.77
0.72,0.50,0.59
0.49,0.54,0.51
0.79,0.56,0.65
0.75,0.28,0.41
0.38,0.46,0.41
0.81,0.67,0.74
0.60,0.53,0.56
0.53,0.43,0.48
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
0.78,0.64,0.71
0.73,0.51,0.60
0.52,0.66,0.58
0.58,0.72,0.64
0.60,0.63,0.61
0.59,0.66,0.63
0.68,0.84,0.75
0.45,0.78,0.57
0.64,0.51,0.57
0.85,0.86,0.86
0.69,0.61,0.65
0.57,0.67,0.62
0.73,0.82,0.77
0.58,0.64,0.61
0.67,0.49,0.57
0.76,0.80,0.78
0.73,0.64,0.68
0.54,0.60,0.57
0.66,0.84,0.74
0.54,0.73,0.62
0.58,0.58,0.58
0.77,0.85,0.81
0.72,0.79,0.75
0.61,0.71,0.66
0.85,0.78,0.81
0.83,0.74,0.78
0.80,0.80,0.80
0.70,0.62,0.65
0.68,0.60,0.63
0.74,0.61,0.66
0.70,0.72,0.71
0.67,0.61,0.64
0.50,0.75,0.60
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
0.88,0.80,0.84
0.87,0.74,0.80
0.86,0.77,0.81
0.50,1.00,0.67
0.44,1.00,0.62
0.80,0.80,0.80
0.80,0.67,0.73
0.78,0.64,0.70
0.75,0.60,0.67
0.83,0.62,0.71
0.70,0.57,0.63
0.80,0.54,0.64
1.00,0.50,0.67
1.00,0.50,0.67
1.00,0.50,0.67
0.74,0.52,0.61
0.74,0.49,0.59
0.56,0.56,0.56
1.00,0.67,0.80
1.00,0.56,0.72
0.86,0.86,0.86
0.95,0.80,0.87
0.93,0.72,0.81
0.90,0.77,0.83
0.83,0.83,0.83
0.85,0.85,0.85
0.93,0.93,0.93
1.00,0.82,0.90
1.00,0.77,0.87
0.98,0.82,0.89
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
0.65,0.62,0.63
0.61,0.55,0.58
0.55,0.62,0.59
0.95,0.90,0.93
0.93,0.86,0.89
0.85,0.99,0.91
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
1.00,0.78,0.88
1.00,0.71,0.83
1.00,0.60,0.75
0.75,0.60,0.67
0.81,0.65,0.72
0.82,0.82,0.82
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
0.83,0.83,0.83
0.85,0.85,0.85
0.87,0.87,0.87
1.00,0.69,0.82
1.00,0.54,0.70
0.65,0.65,0.65
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
0.85,0.71,0.77
0.81,0.54,0.64
0.59,0.73,0.65
0.88,0.78,0.82
0.83,0.70,0.76
0.65,0.43,0.52
0.50,0.55,0.52
0.45,0.52,0.49
0.53,0.53,0.53
1.00,0.75,0.86
1.00,0.73,0.84
1.00,0.67,0.80
0.92,0.79,0.85
0.92,0.76,0.83
0.93,0.72,0.81
0.75,1.00,0.86
0.75,1.00,0.86
0.75,1.00,0.86
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
0.86,0.80,0.83
0.83,0.76,0.79
0.78,0.78,0.78
0.83,0.65,0.73
0.77,0.53,0.63
0.81,0.71,0.75
0.79,0.80,0.80
0.59,0.66,0.62
0.66,0.57,0.61
0.82,0.82,0.82
0.80,0.80,0.80
0.83,0.83,0.83
0.67,0.59,0.63
0.65,0.57,0.61
0.71,0.58,0.64
0.84,0.75,0.79
0.79,0.60,0.68
0.67,0.50,0.57
0.90,0.82,0.86
0.78,0.60,0.68
0.67,0.71,0.69
0.90,0.82,0.85
0.84,0.75,0.79
0.67,0.50,0.57
0.88,0.64,0.74
0.86,0.61,0.71
0.78,0.67,0.72
0.82,0.75,0.78
0.72,0.64,0.68
0.77,0.64,0.70
0.86,0.79,0.82
0.58,0.61,0.59
0.66,0.55,0.60
0.50,0.50,0.50
0.50,0.50,0.50
0.50,0.50,0.50
0.60,0.60,0.60
0.60,0.58,0.59
0.56,0.84,0.68
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
0.84,0.71,0.77
0.65,0.51,0.57
0.41,0.31,0.35
0.74,0.66,0.70
0.72,0.63,0.67
0.66,0.59,0.62
0.85,0.61,0.71
0.81,0.46,0.59
0.66,0.57,0.61
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
0.85,0.79,0.81
0.83,0.70,0.76
0.62,0.73,0.67
0.80,0.73,0.77
0.77,0.67,0.71
0.76,0.80,0.78
0.71,0.57,0.63
0.73,0.58,0.64
0.74,0.71,0.73
0.96,1.00,0.98
0.94,1.00,0.97
0.86,1.00,0.92
0.88,0.83,0.85
0.84,0.74,0.79
0.80,0.77,0.79
0.86,0.84,0.85
0.83,0.79,0.81
0.76,0.73,0.75
0.88,0.78,0.83
0.79,0.61,0.69
0.65,0.65,0.65
0.78,0.74,0.76
0.71,0.63,0.67
0.60,0.69,0.64
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
0.89,0.94,0.92
0.88,0.94,0.91
0.85,0.94,0.89
0.89,0.77,0.83
0.83,0.62,0.71
0.65,0.52,0.58
0.94,0.89,0.91
0.94,0.86,0.90
0.97,0.87,0.92
1.00,0.60,0.75
1.00,0.54,0.70
0.90,0.60,0.72
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
0.88,0.80,0.84
0.80,0.68,0.74
0.71,0.57,0.63
0.67,1.00,0.80
0.60,1.00,0.75
0.50,1.00,0.67
0.71,0.83,0.77
0.74,0.88,0.81
0.77,0.92,0.84
0.86,0.80,0.83
0.85,0.78,0.81
0.97,0.68,0.80
0.92,0.90,0.91
0.91,0.87,0.89
0.90,0.75,0.82
0.91,0.83,0.87
0.88,0.79,0.83
0.72,0.90,0.80
0.90,0.75,0.82
0.87,0.71,0.78
0.92,0.74,0.82
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
1.00,0.50,0.67
1.00,0.50,0.67
1.00,0.50,0.67
1.00,0.43,0.60
1.00,0.39,0.57
0.90,0.45,0.60
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
1.00,0.67,0.80
1.00,0.67,0.80
1.00,0.67,0.80
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
0.88,0.78,0.82
0.88,0.79,0.83
0.73,0.92,0.81
0.90,0.75,0.82
0.92,0.75,0.83
0.91,0.81,0.86
0.83,0.71,0.77
0.79,0.68,0.73
0.87,0.72,0.79
0.81,0.81,0.81
0.73,0.75,0.74
0.75,0.72,0.73
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
1.00,0.50,0.67
1.00,0.43,0.60
1.00,0.33,0.50
0.80,1.00,0.89
0.78,1.00,0.88
0.75,1.00,0.86
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
0.83,0.83,0.83
0.83,0.83,0.83
0.83,0.83,0.83
0.67,1.00,0.80
0.60,1.00,0.75
0.50,1.00,0.67
0.88,0.81,0.85
0.87,0.82,0.84
0.82,0.88,0.85
0.90,0.84,0.87
0.89,0.79,0.84
0.84,0.84,0.84
0.89,0.89,0.89
0.85,0.85,0.85
0.84,0.84,0.84
0.87,0.91,0.89
0.76,0.89,0.82
0.72,0.77,0.74
0.86,0.82,0.84
0.75,0.74,0.75
0.69,0.75,0.72
0.69,0.69,0.69
0.68,0.67,0.67
0.67,0.76,0.71
0.54,0.44,0.48
0.51,0.43,0.47
0.62,0.53,0.57
0.74,0.86,0.80
0.70,0.80,0.75
0.66,0.82,0.73
0.92,0.92,0.92
0.85,0.88,0.87
0.93,0.87,0.90
1.00,0.88,0.94
1.00,0.84,0.91
0.96,0.85,0.90
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
0.97,0.90,0.93
0.97,0.85,0.90
0.93,0.65,0.76
0.93,0.93,0.93
0.61,0.89,0.72
0.88,0.59,0.71
0.73,0.62,0.67
0.78,0.66,0.71
0.74,0.74,0.74
0.70,0.78,0.74
0.71,0.81,0.76
0.71,0.85,0.78
0.63,0.80,0.71
0.63,0.76,0.69
0.66,0.76,0.71
0.80,0.74,0.77
0.77,0.72,0.74
0.81,0.75,0.78
1.00,0.73,0.84
1.00,0.68,0.81
1.00,0.62,0.77
0.78,0.88,0.82
0.74,0.85,0.79
0.70,0.85,0.77
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
1.00,0.43,0.60
1.00,0.45,0.62
1.00,0.50,0.67
0.84,0.84,0.84
0.78,0.77,0.78
0.68,0.78,0.73
0.89,0.85,0.87
0.88,0.81,0.84
0.78,0.89,0.83
0.94,0.88,0.91
0.93,0.83,0.88
0.85,0.85,0.85
0.69,0.48,0.56
0.68,0.43,0.53
0.61,0.69,0.65
0.91,0.77,0.83
0.90,0.67,0.77
0.71,0.85,0.77
0.71,0.50,0.59
0.69,0.46,0.55
0.74,0.54,0.62
0.83,0.75,0.79
0.80,0.70,0.75
0.92,0.58,0.71
0.92,0.79,0.85
0.89,0.71,0.79
0.77,0.77,0.77
0.90,0.75,0.82
0.87,0.51,0.64
0.57,0.85,0.68
1.00,0.62,0.77
1.00,0.51,0.67
0.92,0.61,0.73
1.00,0.86,0.92
1.00,0.82,0.90
0.96,0.96,0.96
0.58,0.50,0.54
0.62,0.38,0.47
0.50,0.59,0.54
0.87,0.68,0.76
0.87,0.66,0.75
0.69,0.76,0.72
0.87,0.65,0.74
0.84,0.51,0.64
0.63,0.58,0.60
0.80,0.62,0.70
0.82,0.61,0.70
0.86,0.60,0.71
0.92,0.86,0.89
0.90,0.66,0.76
0.71,0.79,0.74
0.67,0.57,0.62
0.71,0.47,0.56
0.62,0.62,0.62
1.00,0.78,0.88
1.00,0.77,0.87
0.95,0.95,0.95
0.91,0.83,0.87
0.92,0.82,0.87
0.93,0.81,0.87
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
0.86,0.92,0.89
0.82,0.89,0.85
0.80,0.80,0.80
0.70,0.79,0.75
0.68,0.74,0.71
0.81,0.74,0.78
0.79,0.73,0.76
0.80,0.71,0.75
0.86,0.62,0.72
0.86,0.82,0.84
0.81,0.79,0.80
0.89,0.64,0.75
0.00,0.00,0.00
0.25,0.25,0.25
0.50,0.50,0.50
0.72,0.75,0.73
0.62,0.65,0.63
0.62,0.77,0.69
0.90,0.81,0.85
0.77,0.71,0.74
0.68,0.53,0.60
0.79,0.79,0.79
0.77,0.74,0.76
0.81,0.68,0.74
0.43,0.50,0.46
0.40,0.47,0.43
0.70,0.53,0.60
0.49,0.53,0.51
0.47,0.56,0.51
0.65,0.53,0.58
0.92,0.82,0.87
0.90,0.77,0.83
0.94,0.68,0.79
0.79,0.76,0.77
0.74,0.71,0.72
0.63,0.84,0.72
0.63,0.73,0.68
0.43,0.67,0.53
0.61,0.46,0.52
0.77,0.79,0.78
0.76,0.77,0.76
0.75,0.79,0.77
0.74,0.77,0.75
0.66,0.71,0.68
0.77,0.74,0.75
0.93,0.81,0.87
0.89,0.72,0.79
0.97,0.58,0.73
0.75,0.67,0.71
0.72,0.62,0.66
0.89,0.59,0.71
0.69,0.65,0.67
0.63,0.58,0.60
0.65,0.61,0.63
0.89,0.89,0.89
0.88,0.88,0.88
0.80,0.80,0.80
0.73,0.75,0.74
0.62,0.63,0.62
0.57,0.57,0.57
0.64,0.60,0.62
0.49,0.45,0.47
0.73,0.34,0.46
0.68,0.75,0.71
0.65,0.69,0.67
0.61,0.72,0.66
0.76,0.81,0.78
0.65,0.73,0.69
0.58,0.61,0.59
0.78,0.78,0.78
0.74,0.72,0.73
0.66,0.70,0.68
0.67,0.67,0.67
0.67,0.67,0.67
0.83,0.83,0.83
0.79,0.66,0.72
0.71,0.37,0.49
0.53,0.48,0.51
0.73,0.73,0.73
0.63,0.53,0.58
0.65,0.59,0.62
0.33,0.38,0.35
0.36,0.35,0.36
0.37,0.51,0.43
0.79,0.60,0.68
0.75,0.48,0.59
0.66,0.49,0.56
0.74,0.60,0.66
0.68,0.53,0.60
0.68,0.52,0.59
1.00,0.75,0.86
1.00,0.67,0.80
1.00,0.50,0.67
0.69,0.62,0.65
0.69,0.59,0.64
0.74,0.65,0.69
0.86,0.78,0.82
0.82,0.70,0.76
0.87,0.70,0.78
0.69,0.67,0.68
0.66,0.58,0.62
0.62,0.67,0.65
0.63,0.48,0.55
0.62,0.45,0.52
0.67,0.56,0.61
0.79,0.76,0.77
0.71,0.64,0.68
0.56,0.67,0.61
0.95,0.78,0.86
0.95,0.72,0.82
0.85,0.76,0.81
0.79,0.68,0.73
0.74,0.66,0.69
0.77,0.59,0.67
0.62,0.45,0.53
0.65,0.48,0.55
0.80,0.58,0.67
0.80,0.80,0.80
0.81,0.81,0.81
0.83,0.83,0.83
0.87,0.71,0.78
0.84,0.61,0.71
0.77,0.64,0.70
0.57,1.00,0.73
0.50,1.00,0.67
0.53,0.67,0.59
1.00,0.33,0.50
1.00,0.33,0.50
1.00,0.33,0.50
0.71,0.71,0.71
0.65,0.62,0.63
0.74,0.63,0.68
0.92,0.79,0.85
0.62,0.68,0.65
0.78,0.52,0.62
0.71,0.60,0.65
0.68,0.54,0.60
0.62,0.62,0.62
0.82,0.75,0.78
0.65,0.68,0.66
0.63,0.54,0.58
0.87,0.78,0.82
0.82,0.68,0.74
0.65,0.61,0.63
0.50,0.50,0.50
0.54,0.49,0.51
0.54,0.47,0.50
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.75,0.74,0.74
0.69,0.67,0.68
0.75,0.70,0.73
0.84,0.68,0.75
0.82,0.51,0.63
0.43,0.57,0.49
0.82,0.61,0.70
0.67,0.46,0.55
0.85,0.37,0.51
0.55,0.71,0.62
0.49,0.69,0.57
0.57,0.67,0.62
0.50,0.50,0.50
0.57,0.57,0.57
0.67,0.67,0.67
0.67,0.67,0.67
0.75,0.75,0.75
0.83,0.83,0.83
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.75,0.94,0.83
0.67,0.95,0.79
0.60,0.85,0.71
0.79,0.73,0.76
0.78,0.73,0.75
0.76,0.86,0.81
0.60,0.64,0.62
0.55,0.59,0.57
0.58,0.65,0.61
0.57,0.47,0.52
0.48,0.40,0.44
0.59,0.33,0.42
0.54,0.58,0.56
0.47,0.56,0.51
0.57,0.42,0.48
0.76,0.70,0.73
0.70,0.59,0.64
0.70,0.53,0.60
0.91,0.88,0.89
0.88,0.84,0.86
0.73,0.87,0.79
0.88,0.94,0.91
0.85,0.93,0.89
0.90,0.90,0.90
0.73,0.59,0.66
0.74,0.58,0.65
0.66,0.66,0.66
0.80,0.79,0.79
0.73,0.75,0.74
0.66,0.76,0.71
0.86,0.79,0.83
0.82,0.73,0.77
0.77,0.71,0.74
0.32,0.40,0.35
0.37,0.47,0.42
0.46,0.52,0.49
0.75,0.80,0.77
0.73,0.76,0.74
0.67,0.67,0.67
0.73,0.73,0.73
0.71,0.69,0.70
0.60,0.48,0.53
0.92,0.92,0.92
0.88,0.90,0.89
0.81,0.81,0.81
0.92,1.00,0.96
0.88,1.00,0.93
0.67,1.00,0.80
0.75,0.55,0.63
0.79,0.51,0.62
0.73,0.49,0.58
0.68,0.89,0.77
0.62,0.83,0.71
0.57,0.77,0.66
0.70,0.72,0.71
0.62,0.58,0.60
0.45,0.59,0.51
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
0.83,0.79,0.81
0.83,0.78,0.81
0.85,0.85,0.85
0.89,0.89,0.89
0.87,0.87,0.87
0.86,0.86,0.86
0.92,0.88,0.90
0.90,0.86,0.88
0.95,0.95,0.95
0.78,0.70,0.74
0.73,0.69,0.71
0.67,0.67,0.67
1.00,0.67,0.80
1.00,0.67,0.80
1.00,0.67,0.80
0.79,0.85,0.82
0.73,0.77,0.75
0.56,0.49,0.52
0.80,0.86,0.83
0.77,0.86,0.81
0.77,0.77,0.77
0.93,1.00,0.96
0.88,1.00,0.94
0.67,1.00,0.80
0.85,1.00,0.92
0.78,1.00,0.87
0.72,0.96,0.83
0.92,0.85,0.88
0.89,0.79,0.84
0.88,0.74,0.80
0.90,1.00,0.95
0.86,1.00,0.92
0.87,0.97,0.92
0.74,0.74,0.74
0.69,0.72,0.71
0.76,0.62,0.68
0.81,0.86,0.83
0.72,0.81,0.76
0.72,0.72,0.72
0.86,0.69,0.77
0.80,0.62,0.70
0.89,0.67,0.76
0.85,0.88,0.87
0.81,0.85,0.83
0.75,0.75,0.75
0.58,0.58,0.58
0.51,0.52,0.52
0.68,0.53,0.59
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
0.90,0.78,0.84
0.87,0.69,0.77
0.88,0.57,0.69
0.93,0.94,0.94
0.84,0.90,0.87
0.85,0.78,0.81
0.89,0.91,0.90
0.83,0.85,0.84
0.74,0.81,0.77
0.97,0.94,0.95
0.92,0.92,0.92
0.97,0.74,0.84
0.91,0.84,0.87
0.87,0.68,0.76
0.49,0.91,0.64
0.94,0.92,0.93
0.92,0.86,0.89
0.86,0.97,0.91
0.86,0.91,0.88
0.67,0.82,0.74
0.68,0.63,0.65
0.77,0.92,0.84
0.71,0.81,0.76
0.87,0.77,0.82
0.91,0.90,0.90
0.81,0.81,0.81
0.78,0.78,0.78
0.93,0.94,0.94
0.90,0.88,0.89
0.88,0.88,0.88
0.88,0.89,0.89
0.79,0.82,0.81
0.69,0.72,0.71
0.93,0.88,0.90
0.80,0.73,0.76
0.71,0.64,0.67
0.94,0.94,0.94
0.78,0.78,0.78
0.78,0.85,0.81
0.92,0.96,0.94
0.79,0.89,0.84
0.82,0.79,0.81
0.85,0.96,0.90
0.76,0.95,0.84
0.71,0.80,0.75
0.91,0.91,0.91
0.74,0.64,0.69
0.72,0.82,0.77
0.93,0.92,0.92
0.86,0.86,0.86
0.87,0.73,0.80
0.93,0.89,0.91
0.90,0.84,0.87
0.82,0.80,0.81
0.90,0.84,0.87
0.88,0.71,0.79
0.69,0.85,0.76
0.93,0.85,0.89
0.86,0.75,0.80
0.71,0.73,0.72
0.88,0.88,0.88
0.82,0.85,0.84
0.80,0.72,0.75
0.93,0.89,0.91
0.89,0.87,0.88
0.88,0.69,0.77
0.98,0.98,0.98
0.95,0.85,0.90
0.92,0.92,0.92
0.90,0.83,0.87
0.85,0.75,0.80
0.74,0.72,0.73
0.91,0.79,0.85
0.87,0.73,0.80
0.88,0.64,0.74
0.89,0.86,0.87
0.81,0.73,0.77
0.72,0.82,0.77
0.88,0.78,0.83
0.75,0.72,0.74
0.94,0.54,0.69
0.85,0.66,0.74
0.83,0.59,0.69
0.62,0.57,0.59
0.98,0.81,0.89
0.93,0.71,0.81
0.96,0.50,0.66
0.90,0.77,0.83
0.81,0.67,0.73
0.83,0.59,0.69
0.97,0.81,0.89
0.96,0.71,0.81
0.79,0.39,0.52
0.74,0.65,0.69
0.70,0.60,0.65
0.52,0.59,0.56
0.94,0.71,0.81
0.93,0.58,0.71
0.68,0.60,0.64
0.84,0.86,0.85
0.65,0.72,0.69
0.77,0.59,0.67
0.91,0.83,0.87
0.64,0.67,0.65
0.57,0.53,0.55
0.87,0.86,0.86
0.51,0.61,0.55
0.49,0.49,0.49
0.93,0.84,0.88
0.88,0.79,0.83
0.77,0.66,0.71
0.88,0.67,0.76
0.84,0.57,0.68
0.55,0.49,0.52
0.87,0.81,0.84
0.82,0.76,0.79
0.69,0.66,0.68
0.78,0.84,0.81
0.61,0.77,0.68
0.62,0.51,0.56
0.91,0.89,0.90
0.87,0.86,0.87
0.74,0.80,0.77
0.89,0.79,0.84
0.81,0.68,0.74
0.54,0.49,0.51
0.85,0.70,0.77
0.61,0.39,0.48
0.47,0.67,0.55
0.87,0.76,0.81
0.49,0.44,0.47
0.54,0.59,0.56
0.89,0.78,0.83
0.71,0.45,0.55
0.57,0.71,0.63
0.76,0.61,0.68
0.60,0.55,0.57
0.60,0.66,0.63
0.87,0.88,0.87
0.75,0.71,0.73
0.60,0.60,0.60
0.77,0.68,0.73
0.70,0.53,0.60
0.54,0.60,0.57
0.79,0.81,0.80
0.70,0.77,0.73
0.67,0.55,0.60
0.90,0.77,0.83
0.87,0.65,0.74
0.71,0.74,0.72
0.73,0.73,0.73
0.70,0.68,0.69
0.67,0.67,0.67
0.33,0.40,0.36
0.33,0.37,0.35
0.30,0.45,0.36
0.55,0.38,0.44
0.58,0.38,0.46
0.57,0.46,0.51
0.64,0.45,0.53
0.64,0.45,0.53
0.66,0.54,0.60
0.60,0.43,0.50
0.61,0.48,0.54
0.58,0.58,0.58
0.87,0.79,0.83
0.78,0.57,0.66
0.60,0.58,0.59
0.78,0.78,0.78
0.73,0.73,0.73
0.62,0.62,0.62
0.89,0.85,0.87
0.84,0.77,0.80
0.65,0.58,0.62
0.80,0.79,0.80
0.76,0.71,0.73
0.61,0.56,0.58
0.64,0.62,0.63
0.54,0.45,0.49
0.51,0.60,0.55
0.71,0.62,0.67
0.61,0.53,0.57
0.56,0.67,0.61
0.96,0.89,0.92
0.91,0.74,0.81
0.75,0.71,0.73
0.84,0.69,0.76
0.80,0.63,0.70
0.80,0.52,0.63
0.87,0.77,0.82
0.81,0.68,0.74
0.74,0.62,0.68
0.75,0.72,0.73
0.70,0.64,0.67
0.63,0.76,0.69
0.78,0.79,0.79
0.69,0.65,0.67
0.55,0.64,0.59
