0.83,0.75,0.79
0.83,0.73,0.78
0.90,0.60,0.72
0.70,0.78,0.74
0.71,0.77,0.74
0.62,0.94,0.75
0.85,0.73,0.78
0.78,0.54,0.64
0.61,0.71,0.65
0.81,0.68,0.74
0.67,0.52,0.58
0.63,0.54,0.58
0.79,0.71,0.75
0.70,0.60,0.65
0.61,0.47,0.53
0.85,0.69,0.76
0.77,0.52,0.62
0.52,0.47,0.49
0.81,0.76,0.79
0.73,0.56,0.63
0.52,0.56,0.54
0.84,0.78,0.81
0.77,0.57,0.65
0.59,0.68,0.63
0.90,0.75,0.82
0.83,0.60,0.70
0.54,0.50,0.52
0.80,0.77,0.78
0.69,0.54,0.60
0.50,0.52,0.51
0.77,0.59,0.67
0.76,0.31,0.44
0.40,0.44,0.42
0.80,0.69,0.74
0.59,0.52,0.55
0.53,0.44,0.48
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
0.79,0.68,0.73
0.74,0.56,0.63
0.53,0.68,0.59
0.56,0.72,0.63
0.57,0.62,0.60
0.55,0.65,0.59
0.67,0.87,0.76
0.43,0.81,0.57
0.62,0.51,0.56
0.83,0.88,0.85
0.68,0.66,0.67
0.66,0.70,0.68
0.71,0.82,0.76
0.57,0.69,0.62
0.68,0.51,0.58
0.73,0.80,0.76
0.69,0.65,0.67
0.51,0.65,0.57
0.65,0.83,0.73
0.54,0.70,0.61
0.53,0.59,0.56
0.77,0.86,0.82
0.72,0.81,0.76
0.66,0.71,0.68
0.85,0.78,0.81
0.83,0.74,0.78
0.80,0.80,0.80
0.62,0.62,0.62
0.60,0.62,0.61
0.69,0.65,0.67
0.63,0.69,0.66
0.61,0.57,0.59
0.48,0.72,0.57
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
0.85,0.84,0.84
0.84,0.79,0.81
0.86,0.77,0.81
0.50,1.00,0.67
0.44,1.00,0.62
0.80,0.80,0.80
0.80,0.67,0.73
0.78,0.64,0.70
0.75,0.60,0.67
0.86,0.75,0.80
0.73,0.73,0.73
0.88,0.58,0.70
1.00,0.50,0.67
1.00,0.50,0.67
1.00,0.50,0.67
0.65,0.56,0.60
0.64,0.51,0.57
0.52,0.61,0.56
1.00,0.67,0.80
1.00,0.56,0.72
0.86,0.86,0.86
0.90,0.76,0.83
0.88,0.67,0.76
0.76,0.76,0.76
0.83,0.83,0.83
0.85,0.85,0.85
0.93,0.93,0.93
1.00,0.82,0.90
1.00,0.77,0.87
0.98,0.82,0.89
0.50,1.00,0.67
0.50,1.00,0.67
0.50,1.00,0.67
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
0.61,0.64,0.63
0.54,0.56,0.55
0.52,0.56,0.54
0.95,0.90,0.93
0.93,0.86,0.89
0.85,0.99,0.91
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
1.00,0.78,0.88
1.00,0.71,0.83
1.00,0.60,0.75
0.75,0.60,0.67
0.81,0.65,0.72
0.82,0.82,0.82
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
0.83,0.83,0.83
0.85,0.85,0.85
0.87,0.87,0.87
1.00,0.77,0.87
1.00,0.64,0.78
0.68,0.68,0.68
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
0.83,0.72,0.77
0.76,0.54,0.63
0.57,0.71,0.63
0.88,0.78,0.82
0.83,0.70,0.76
0.65,0.43,0.52
0.44,0.55,0.49
0.40,0.53,0.46
0.47,0.56,0.51
1.00,0.75,0.86
1.00,0.73,0.84
1.00,0.67,0.80
0.86,0.86,0.86
0.87,0.87,0.87
0.91,0.81,0.86
0.60,1.00,0.75
0.60,1.00,0.75
0.60,1.00,0.75
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
0.86,0.80,0.83
0.83,0.76,0.79
0.78,0.78,0.78
0.80,0.65,0.71
0.66,0.46,0.54
0.66,0.66,0.66
0.76,0.80,0.78
0.55,0.66,0.60
0.68,0.58,0.62
0.82,0.82,0.82
0.80,0.80,0.80
0.83,0.83,0.83
0.57,0.59,0.58
0.51,0.57,0.54
0.66,0.49,0.56
0.80,0.77,0.79
0.73,0.64,0.68
0.60,0.53,0.56
0.89,0.86,0.88
0.75,0.76,0.75
0.66,0.75,0.70
0.87,0.83,0.85
0.81,0.79,0.80
0.65,0.65,0.65
0.70,0.64,0.67
0.73,0.64,0.68
0.72,0.72,0.72
0.83,0.83,0.83
0.73,0.72,0.72
0.83,0.69,0.75
0.82,0.81,0.82
0.51,0.65,0.57
0.63,0.53,0.58
0.50,0.50,0.50
0.50,0.50,0.50
0.50,0.50,0.50
0.60,0.60,0.60
0.60,0.58,0.59
0.56,0.84,0.68
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
0.82,0.78,0.80
0.62,0.67,0.64
0.60,0.40,0.48
0.72,0.66,0.69
0.70,0.63,0.66
0.64,0.61,0.62
0.79,0.64,0.71
0.73,0.51,0.60
0.66,0.63,0.64
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
0.79,0.79,0.79
0.75,0.70,0.73
0.54,0.73,0.62
0.81,0.78,0.79
0.74,0.71,0.73
0.76,0.80,0.78
0.64,0.61,0.63
0.64,0.61,0.63
0.70,0.70,0.70
0.96,1.00,0.98
0.94,1.00,0.97
0.86,1.00,0.92
0.86,0.84,0.85
0.82,0.77,0.79
0.79,0.79,0.79
0.84,0.85,0.85
0.81,0.82,0.81
0.76,0.74,0.75
0.87,0.81,0.84
0.66,0.62,0.64
0.65,0.62,0.63
0.79,0.79,0.79
0.72,0.68,0.70
0.64,0.74,0.69
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
0.89,0.94,0.92
0.88,0.94,0.91
0.85,0.94,0.89
0.89,0.78,0.83
0.84,0.62,0.71
0.61,0.52,0.56
0.94,0.89,0.91
0.94,0.86,0.90
0.97,0.87,0.92
1.00,0.80,0.89
1.00,0.75,0.86
1.00,0.67,0.80
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
0.87,0.82,0.84
0.78,0.71,0.74
0.71,0.58,0.64
0.67,1.00,0.80
0.60,1.00,0.75
0.50,1.00,0.67
0.62,0.83,0.71
0.64,0.88,0.74
0.73,0.88,0.80
0.80,0.80,0.80
0.80,0.80,0.80
0.91,0.73,0.81
0.93,0.93,0.93
0.91,0.91,0.91
0.92,0.84,0.88
0.92,0.92,0.92
0.88,0.90,0.89
0.76,0.95,0.84
0.86,0.79,0.83
0.83,0.75,0.79
0.89,0.80,0.85
0.94,1.00,0.97
0.92,1.00,0.96
0.90,1.00,0.95
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
0.75,0.43,0.55
0.79,0.44,0.56
0.77,0.57,0.66
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.67,0.67,0.67
0.75,0.75,0.75
0.83,0.83,0.83
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
0.89,0.89,0.89
0.89,0.88,0.89
0.77,0.96,0.86
0.90,0.75,0.82
0.92,0.75,0.83
0.91,0.81,0.86
0.77,0.71,0.74
0.71,0.68,0.70
0.72,0.72,0.72
0.78,0.82,0.80
0.71,0.78,0.74
0.73,0.76,0.75
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
1.00,0.50,0.67
1.00,0.43,0.60
1.00,0.33,0.50
0.80,1.00,0.89
0.78,1.00,0.88
0.75,1.00,0.86
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
0.83,0.83,0.83
0.83,0.83,0.83
0.83,0.83,0.83
0.67,1.00,0.80
0.60,1.00,0.75
0.50,1.00,0.67
0.85,0.81,0.83
0.82,0.82,0.82
0.76,0.88,0.82
0.90,0.84,0.87
0.89,0.79,0.84
0.84,0.84,0.84
0.87,0.89,0.88
0.82,0.85,0.83
0.72,0.85,0.78
0.85,0.93,0.89
0.75,0.91,0.82
0.68,0.84,0.75
0.84,0.82,0.83
0.71,0.74,0.73
0.64,0.75,0.69
0.68,0.72,0.70
0.66,0.70,0.68
0.69,0.73,0.71
0.54,0.44,0.48
0.51,0.43,0.47
0.62,0.53,0.57
0.73,0.86,0.79
0.68,0.80,0.73
0.66,0.81,0.73
0.88,0.90,0.89
0.75,0.86,0.80
0.89,0.71,0.79
0.96,0.88,0.92
0.95,0.85,0.90
0.91,0.91,0.91
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
0.97,0.90,0.93
0.97,0.85,0.90
0.93,0.65,0.76
0.93,0.93,0.93
0.61,0.89,0.72
0.88,0.59,0.71
0.75,0.69,0.72
0.79,0.73,0.76
0.77,0.77,0.77
0.70,0.78,0.74
0.71,0.81,0.76
0.71,0.85,0.78
0.57,0.80,0.67
0.57,0.78,0.66
0.58,0.83,0.68
0.81,0.78,0.79
0.76,0.75,0.75
0.82,0.76,0.79
0.88,0.64,0.74
0.88,0.61,0.72
0.90,0.56,0.69
0.79,0.94,0.86
0.74,0.92,0.82
0.67,0.89,0.76
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
1.00,0.43,0.60
1.00,0.45,0.62
1.00,0.50,0.67
0.79,0.82,0.80
0.73,0.75,0.74
0.65,0.74,0.69
0.89,0.85,0.87
0.88,0.81,0.84
0.78,0.89,0.83
0.94,0.94,0.94
0.93,0.92,0.92
0.99,0.88,0.93
0.69,0.48,0.56
0.68,0.43,0.53
0.61,0.69,0.65
0.91,0.77,0.83
0.90,0.67,0.77
0.71,0.85,0.77
0.75,0.60,0.67
0.71,0.56,0.62
0.76,0.55,0.64
0.79,0.75,0.77
0.74,0.70,0.72
0.80,0.58,0.68
0.89,0.79,0.84
0.86,0.72,0.78
0.75,0.81,0.78
0.91,0.83,0.87
0.87,0.55,0.68
0.57,0.85,0.68
1.00,0.75,0.86
1.00,0.69,0.82
0.94,0.94,0.94
1.00,0.86,0.92
1.00,0.82,0.90
0.96,0.96,0.96
0.69,0.64,0.67
0.70,0.55,0.61
0.63,0.84,0.72
0.88,0.74,0.80
0.87,0.75,0.80
0.78,0.78,0.78
0.83,0.65,0.73
0.80,0.51,0.62
0.63,0.58,0.60
0.80,0.62,0.70
0.82,0.61,0.70
0.86,0.60,0.71
0.89,0.86,0.87
0.87,0.67,0.76
0.69,0.84,0.76
0.67,0.57,0.62
0.71,0.47,0.56
0.62,0.62,0.62
0.88,0.78,0.82
0.86,0.77,0.81
0.79,0.95,0.86
0.83,0.83,0.83
0.85,0.85,0.85
0.88,0.88,0.88
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
0.86,0.92,0.89
0.82,0.89,0.85
0.80,0.80,0.80
0.68,0.79,0.73
0.66,0.74,0.70
0.81,0.74,0.78
0.79,0.73,0.76
0.80,0.71,0.75
0.86,0.62,0.72
0.83,0.86,0.84
0.70,0.85,0.77
0.82,0.60,0.69
0.00,0.00,0.00
0.25,0.25,0.25
0.50,0.50,0.50
0.71,0.76,0.74
0.61,0.68,0.64
0.63,0.79,0.70
0.90,0.82,0.86
0.77,0.73,0.75
0.69,0.54,0.61
0.69,0.79,0.73
0.64,0.74,0.68
0.64,0.64,0.64
0.43,0.50,0.46
0.40,0.47,0.43
0.70,0.53,0.60
0.46,0.53,0.49
0.45,0.57,0.51
0.61,0.58,0.59
0.88,0.82,0.85
0.77,0.78,0.77
0.88,0.64,0.74
0.77,0.76,0.76
0.73,0.71,0.72
0.63,0.84,0.72
0.59,0.73,0.66
0.40,0.67,0.50
0.54,0.54,0.54
0.74,0.79,0.76
0.70,0.77,0.73
0.71,0.75,0.73
0.71,0.78,0.74
0.63,0.73,0.68
0.72,0.76,0.74
0.93,0.81,0.87
0.89,0.72,0.79
0.97,0.58,0.73
0.60,0.67,0.63
0.57,0.65,0.61
0.67,0.67,0.67
0.68,0.65,0.66
0.62,0.59,0.60
0.65,0.63,0.64
0.85,0.89,0.87
0.81,0.88,0.84
0.67,0.80,0.73
0.72,0.78,0.75
0.60,0.65,0.63
0.65,0.59,0.62
0.63,0.62,0.63
0.48,0.49,0.48
0.71,0.33,0.45
0.62,0.75,0.68
0.60,0.69,0.64
0.58,0.71,0.64
0.73,0.82,0.77
0.61,0.75,0.67
0.50,0.61,0.55
0.78,0.78,0.78
0.74,0.72,0.73
0.66,0.70,0.68
0.67,0.67,0.67
0.67,0.67,0.67
0.83,0.83,0.83
0.79,0.68,0.73
0.69,0.41,0.51
0.54,0.49,0.51
0.71,0.75,0.73
0.59,0.57,0.58
0.61,0.63,0.62
0.27,0.38,0.32
0.33,0.38,0.35
0.31,0.50,0.38
0.77,0.68,0.72
0.70,0.58,0.63
0.82,0.61,0.70
0.71,0.61,0.66
0.66,0.55,0.60
0.64,0.55,0.60
1.00,0.75,0.86
1.00,0.67,0.80
1.00,0.50,0.67
0.65,0.62,0.63
0.64,0.59,0.62
0.70,0.64,0.67
0.81,0.78,0.79
0.75,0.70,0.73
0.86,0.69,0.77
0.67,0.68,0.68
0.63,0.60,0.62
0.59,0.67,0.63
0.63,0.50,0.56
0.61,0.46,0.53
0.67,0.56,0.61
0.77,0.77,0.77
0.69,0.66,0.67
0.53,0.67,0.59
0.95,0.82,0.88
0.95,0.79,0.86
0.91,0.77,0.84
0.77,0.71,0.74
0.71,0.69,0.70
0.76,0.59,0.66
0.62,0.48,0.54
0.63,0.52,0.57
0.77,0.60,0.67
0.80,0.80,0.80
0.81,0.81,0.81
0.83,0.83,0.83
0.84,0.72,0.78
0.82,0.63,0.71
0.79,0.65,0.71
0.50,1.00,0.67
0.43,1.00,0.60
0.44,0.67,0.53
1.00,0.33,0.50
1.00,0.33,0.50
1.00,0.33,0.50
0.68,0.72,0.70
0.59,0.63,0.61
0.72,0.66,0.69
0.92,0.79,0.85
0.62,0.68,0.65
0.78,0.52,0.62
0.65,0.60,0.63
0.61,0.55,0.58
0.58,0.64,0.61
0.80,0.77,0.79
0.64,0.71,0.67
0.62,0.60,0.61
0.84,0.79,0.81
0.68,0.71,0.70
0.65,0.59,0.62
0.45,0.50,0.48
0.48,0.49,0.48
0.47,0.47,0.47
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.76,0.76,0.76
0.69,0.70,0.69
0.75,0.71,0.73
0.82,0.71,0.76
0.78,0.59,0.68
0.47,0.58,0.52
0.82,0.61,0.70
0.67,0.46,0.55
0.85,0.37,0.51
0.52,0.70,0.60
0.45,0.68,0.54
0.52,0.66,0.58
0.50,0.50,0.50
0.57,0.57,0.57
0.67,0.67,0.67
0.67,0.67,0.67
0.75,0.75,0.75
0.83,0.83,0.83
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.75,0.94,0.83
0.67,0.95,0.79
0.60,0.85,0.71
0.73,0.73,0.73
0.71,0.73,0.72
0.69,0.86,0.76
0.60,0.66,0.63
0.55,0.62,0.58
0.61,0.65,0.63
0.59,0.59,0.59
0.49,0.52,0.50
0.58,0.45,0.51
0.54,0.58,0.56
0.47,0.56,0.51
0.57,0.42,0.48
0.77,0.74,0.75
0.73,0.73,0.73
0.75,0.56,0.64
0.91,0.88,0.89
0.88,0.84,0.86
0.73,0.87,0.79
0.88,0.94,0.91
0.85,0.93,0.89
0.90,0.90,0.90
0.70,0.62,0.66
0.69,0.61,0.65
0.65,0.65,0.65
0.81,0.82,0.81
0.74,0.76,0.75
0.71,0.74,0.72
0.86,0.82,0.84
0.83,0.77,0.80
0.77,0.71,0.74
0.37,0.47,0.41
0.45,0.50,0.48
0.48,0.60,0.54
0.75,0.80,0.77
0.73,0.76,0.74
0.67,0.67,0.67
0.80,0.73,0.76
0.79,0.69,0.73
0.62,0.50,0.56
0.88,0.92,0.90
0.82,0.90,0.86
0.69,0.81,0.75
0.92,1.00,0.96
0.88,1.00,0.93
0.67,1.00,0.80
0.75,0.55,0.63
0.79,0.51,0.62
0.73,0.49,0.58
0.67,0.89,0.76
0.62,0.83,0.71
0.60,0.76,0.67
0.72,0.72,0.72
0.66,0.58,0.62
0.49,0.59,0.53
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
0.79,0.79,0.79
0.80,0.80,0.80
0.82,0.89,0.85
0.84,0.89,0.86
0.81,0.87,0.84
0.83,0.83,0.83
0.88,0.88,0.88
0.86,0.86,0.86
0.87,0.95,0.91
0.73,0.80,0.76
0.69,0.79,0.74
0.67,0.78,0.72
1.00,0.67,0.80
1.00,0.67,0.80
1.00,0.67,0.80
0.79,0.85,0.82
0.73,0.77,0.75
0.56,0.49,0.52
0.79,0.79,0.79
0.76,0.77,0.76
0.76,0.76,0.76
0.93,1.00,0.96
0.88,1.00,0.94
0.67,1.00,0.80
0.85,1.00,0.92
0.78,1.00,0.87
0.72,0.96,0.83
0.92,0.88,0.90
0.89,0.83,0.86
0.90,0.75,0.82
0.90,1.00,0.95
0.86,1.00,0.92
0.87,0.97,0.92
0.66,0.74,0.69
0.61,0.73,0.66
0.68,0.60,0.64
0.79,0.88,0.83
0.70,0.83,0.76
0.72,0.76,0.74
0.86,0.73,0.79
0.81,0.66,0.73
0.91,0.68,0.78
0.82,0.88,0.85
0.77,0.85,0.81
0.75,0.75,0.75
0.62,0.69,0.65
0.53,0.65,0.59
0.72,0.62,0.67
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
0.91,0.80,0.85
0.87,0.72,0.79
0.89,0.64,0.75
0.92,0.95,0.94
0.83,0.92,0.87
0.86,0.82,0.84
0.93,0.94,0.93
0.89,0.92,0.91
0.76,0.76,0.76
0.97,0.94,0.95
0.92,0.92,0.92
0.97,0.74,0.84
0.93,0.85,0.89
0.89,0.70,0.78
0.55,0.94,0.69
0.94,0.94,0.94
0.92,0.86,0.89
0.86,0.97,0.91
0.86,0.91,0.88
0.67,0.82,0.74
0.68,0.63,0.65
0.77,0.94,0.85
0.72,0.83,0.77
0.88,0.77,0.82
0.90,0.91,0.90
0.79,0.82,0.80
0.74,0.74,0.74
0.92,0.96,0.94
0.87,0.92,0.90
0.90,0.87,0.89
0.89,0.91,0.90
0.80,0.85,0.83
0.71,0.76,0.73
0.93,0.88,0.90
0.80,0.73,0.76
0.71,0.64,0.67
0.95,0.95,0.95
0.79,0.79,0.79
0.75,0.86,0.80
0.93,0.95,0.94
0.78,0.85,0.82
0.86,0.78,0.82
0.83,0.98,0.90
0.74,0.97,0.84
0.71,0.80,0.75
0.91,0.91,0.91
0.74,0.64,0.69
0.72,0.82,0.77
0.91,0.93,0.92
0.81,0.86,0.83
0.81,0.65,0.72
0.91,0.91,0.91
0.85,0.87,0.86
0.82,0.77,0.79
0.88,0.82,0.85
0.85,0.68,0.76
0.62,0.84,0.72
0.92,0.85,0.88
0.85,0.71,0.77
0.68,0.72,0.70
0.88,0.88,0.88
0.82,0.85,0.84
0.80,0.72,0.75
0.92,0.89,0.91
0.88,0.87,0.88
0.86,0.71,0.78
0.97,0.98,0.97
0.94,0.85,0.89
0.86,0.92,0.89
0.89,0.83,0.86
0.80,0.74,0.76
0.74,0.71,0.72
0.91,0.79,0.85
0.87,0.73,0.80
0.88,0.64,0.74
0.86,0.86,0.86
0.78,0.73,0.76
0.70,0.82,0.76
0.87,0.81,0.84
0.75,0.76,0.75
0.90,0.61,0.73
0.81,0.80,0.80
0.74,0.73,0.74
0.65,0.65,0.65
0.94,0.84,0.89
0.87,0.75,0.81
0.86,0.59,0.70
0.90,0.79,0.84
0.79,0.68,0.74
0.85,0.57,0.68
0.95,0.81,0.88
0.92,0.71,0.80
0.67,0.39,0.50
0.74,0.71,0.72
0.70,0.66,0.68
0.56,0.67,0.61
0.91,0.77,0.84
0.89,0.68,0.77
0.73,0.65,0.69
0.83,0.86,0.85
0.59,0.73,0.66
0.68,0.56,0.61
0.89,0.84,0.87
0.61,0.68,0.64
0.64,0.54,0.58
0.85,0.87,0.86
0.45,0.61,0.52
0.50,0.50,0.50
0.90,0.88,0.89
0.84,0.82,0.83
0.70,0.74,0.72
0.87,0.68,0.76
0.83,0.59,0.69
0.55,0.52,0.53
0.84,0.85,0.85
0.72,0.80,0.76
0.66,0.60,0.63
0.74,0.86,0.80
0.60,0.80,0.68
0.63,0.59,0.61
0.89,0.90,0.90
0.84,0.88,0.86
0.71,0.88,0.79
0.86,0.80,0.83
0.76,0.70,0.73
0.49,0.56,0.52
0.85,0.77,0.81
0.57,0.43,0.49
0.49,0.68,0.57
0.86,0.82,0.84
0.46,0.49,0.47
0.50,0.58,0.54
0.88,0.82,0.85
0.66,0.47,0.55
0.52,0.71,0.60
0.72,0.63,0.68
0.58,0.56,0.57
0.66,0.66,0.66
0.86,0.89,0.87
0.74,0.71,0.72
0.57,0.57,0.57
0.77,0.73,0.75
0.66,0.58,0.62
0.58,0.60,0.59
0.75,0.86,0.80
0.61,0.83,0.70
0.62,0.54,0.58
0.90,0.77,0.83
0.87,0.64,0.74
0.70,0.73,0.72
0.72,0.75,0.73
0.68,0.69,0.69
0.66,0.66,0.66
0.29,0.40,0.33
0.26,0.37,0.30
0.28,0.42,0.33
0.57,0.50,0.53
0.57,0.45,0.50
0.58,0.47,0.52
0.65,0.55,0.59
0.61,0.54,0.58
0.71,0.58,0.64
0.60,0.43,0.50
0.61,0.48,0.54
0.58,0.58,0.58
0.87,0.81,0.84
0.78,0.59,0.67
0.58,0.60,0.59
0.78,0.78,0.78
0.73,0.73,0.73
0.62,0.62,0.62
0.87,0.85,0.86
0.80,0.77,0.78
0.58,0.58,0.58
0.79,0.79,0.79
0.73,0.71,0.72
0.59,0.55,0.57
0.61,0.65,0.63
0.47,0.54,0.50
0.53,0.60,0.56
0.66,0.64,0.65
0.54,0.53,0.53
0.46,0.62,0.53
0.94,0.88,0.91
0.87,0.73,0.79
0.71,0.71,0.71
0.73,0.71,0.72
0.69,0.66,0.68
0.70,0.58,0.63
0.83,0.79,0.81
0.76,0.69,0.72
0.75,0.66,0.70
0.72,0.72,0.72
0.66,0.64,0.65
0.59,0.71,0.65
0.78,0.84,0.81
0.65,0.71,0.68
0.57,0.59,0.58
